"","alpha","Ecoregion_NARS","Year","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber","landuse"
"4913",10,"TPL",5,1,0.079,"USGS",0.48220640569395,"USGS-05465500","Forest_Wetland"
"4914",8,"TPL",6,1,0.0826,"USGS",0.880597014925373,"USGS-05465500","Forest_Wetland"
"4915",10,"TPL",10,0.0714,3.58,"USGS",0.933503836317136,"USGS-05465500","Forest_Wetland"
"4916",11,"TPL",11,0.0347,0.4114,"USGS",0.862295081967213,"USGS-05465500","Forest_Wetland"
"4917",11,"TPL",12,0.0794,0.334,"USGS",0.92375366568915,"USGS-05465500","Forest_Wetland"
"4918",10,"TPL",13,0.0868,0.2356,"USGS",0.9185667752443,"USGS-05465500","Forest_Wetland"
"4919",15,"TPL",18,0.5,0.0867,"USGS",0.87719298245614,"USGS-05467000","Agriculture"
"4920",19,"TPL",5,0.3333,0.4281,"USGS",0.724409448818898,"USGS-05469980","Agriculture"
"4921",23,"TPL",21,0.381,1.0219,"USGS",0.875717017208413,"USGS-05471090","Agriculture"
"4922",16,"TPL",5,0.1736,0.3727,"USGS",0.47887323943662,"USGS-05471120","Agriculture"
"4923",27,"TPL",5,0.5,0.2828,"USGS",0.807580174927114,"USGS-05473060","Agriculture"
"4924",20,"TPL",5,0.3333,0.3649,"USGS",0.657559198542805,"USGS-05473400","Forest_Wetland"
"4925",7,"TPL",18,0.1389,1.25,"USGS",0.919117647058823,"USGS-05473450","Agriculture"
"4926",19,"TPL",5,0.1389,0.3119,"USGS",0.818181818181818,"USGS-05473550","Agriculture"
"4927",28,"TPL",21,0.5833,1.0219,"USGS",0.942275042444822,"USGS-05481820","Agriculture"
"4928",28,"TPL",21,1,1.0219,"USGS",0.941588785046729,"USGS-05483341","Agriculture"
"4929",17,"TPL",21,0.2917,1.0219,"USGS",0.969639468690702,"USGS-05487550","Agriculture"
"4930",14,"TPL",18,0.5,1.25,"USGS",0.830316742081448,"USGS-05495500","Agriculture"
"4931",31,"TPL",21,0.3333,1.0219,"USGS",0.924187725631769,"USGS-05517000","Forest_Wetland"
"4932",21,"TPL",13,0.1389,0.1562,"USGS",0.784153005464481,"USGS-05520280","Agriculture"
"4933",16,"TPL",7,0.0434,0.2779,"USGS",0.871794871794872,"USGS-05520500","Agriculture"
"4934",17,"TPL",13,0.2083,0.2062,"USGS",0.771875,"USGS-05520700","Agriculture"
"4935",25,"TPL",13,0.1667,0.2706,"USGS",0.873563218390805,"USGS-05525295","Agriculture"
"4936",15,"TPL",7,0.375,0.2176,"USGS",0.795031055900621,"USGS-05525500","Agriculture"
"4937",16,"TPL",10,0.4167,0.2014,"USGS",0.859424920127795,"USGS-05525500","Agriculture"
"4938",18,"TPL",11,0.5833,0.2729,"USGS",0.673015873015873,"USGS-05525500","Agriculture"
"4939",15,"TPL",12,0.3333,0.2283,"USGS",0.795918367346939,"USGS-05525500","Agriculture"
"4940",27,"TPL",13,0.1736,0.1672,"USGS",0.665562913907285,"USGS-05525505","Agriculture"
"4941",22,"TPL",13,0.2083,0.1565,"USGS",0.608150470219436,"USGS-05525850","Agriculture"
"4942",20,"TPL",7,0.3333,0.1765,"USGS",0.805471124620061,"USGS-05526000","Forest_Wetland"
"4943",10,"TPL",13,0.0298,1.25,"USGS",0.304635761589404,"USGS-05526085","Agriculture"
"4944",18,"TPL",13,0.0595,1.25,"USGS",0.871232876712329,"USGS-05526400","Agriculture"
"4945",12,"TPL",13,0.0694,1.25,"USGS",0.659090909090909,"USGS-05527001","Agriculture"
"4946",13,"TPL",13,0.0694,1.25,"USGS",0.813411078717201,"USGS-05527043","Agriculture"
"4947",21,"TPL",12,0.0496,1.25,"USGS",0.506666666666667,"USGS-05527729","Agriculture"
"4948",31,"TPL",7,0.1389,0.29,"USGS",0.773584905660377,"USGS-05527800","Agriculture"
"4949",16,"TPL",8,0.2083,0.45,"USGS",0.78476821192053,"USGS-05527800","Agriculture"
"4950",18,"TPL",9,0.125,0.2576,"USGS",0.818791946308725,"USGS-05527800","Agriculture"
"4951",9,"TPL",8,0.1736,0.256,"USGS",0.662857142857143,"USGS-05527960","Forest_Wetland"
"4952",17,"TPL",8,0.1429,0.4275,"USGS",0.689655172413793,"USGS-05528032","Urban"
"4953",7,"TPL",8,0.0347,0.4275,"USGS",0.115894039735099,"USGS-05530510","Urban"
"4954",13,"TPL",8,0.0868,0.4275,"USGS",0.597523219814242,"USGS-05531045","Urban"
"4955",15,"TPL",7,0.0952,0.3149,"USGS",0.690210656753408,"USGS-05531500","Urban"
"4956",14,"TPL",10,0.3333,0.3075,"USGS",0.804347826086957,"USGS-05531500","Urban"
"4957",8,"TPL",11,0.125,0.2755,"USGS",0.87905604719764,"USGS-05531500","Urban"
"4958",11,"TPL",12,0.0868,0.2606,"USGS",0.801652892561983,"USGS-05531500","Urban"
"4959",12,"TPL",14,0.2083,0.1353,"USGS",0.834733893557423,"USGS-05531500","Urban"
"4960",16,"TPL",19,1,0.1677,"USGS",0.918478260869565,"USGS-05531500","Urban"
"4961",8,"TPL",21,0.25,1.0219,"USGS",0.161579892280072,"USGS-05531500","Urban"
"4962",5,"TPL",8,0.0576,0.4275,"USGS",0.332460732984293,"USGS-05532000","Urban"
"4963",13,"TPL",7,0.1215,0.2336,"USGS",0.68955223880597,"USGS-05532500","Urban"
"4964",16,"TPL",10,0.8333,0.1872,"USGS",0.81039755351682,"USGS-05532500","Urban"
"4965",11,"TPL",11,0.2083,0.3051,"USGS",0.852941176470588,"USGS-05532500","Urban"
"4966",15,"TPL",12,0.4167,0.3027,"USGS",0.857558139534884,"USGS-05532500","Urban"
"4967",9,"TPL",8,0.0521,0.513,"USGS",0.608974358974359,"USGS-05533000","Urban"
"4968",11,"TPL",8,0.1389,0.4275,"USGS",0.671195652173913,"USGS-05533400","Forest_Wetland"
"4969",13,"TPL",8,0.2431,0.308,"USGS",0.822784810126582,"USGS-05534460","Urban"
"4970",12,"TPL",8,0.0298,0.4275,"USGS",0.544554455445545,"USGS-05535100","Forest_Wetland"
"4971",9,"TPL",8,0.1736,0.356,"USGS",0.944117647058824,"USGS-05536236","Agriculture"
"4972",17,"TPL",8,0.0397,0.513,"USGS",0.589984350547731,"USGS-05536248","Urban"
"4973",9,"TPL",8,0.3333,0.3515,"USGS",0.825059101654846,"USGS-05536272","Urban"
"4974",13,"TPL",8,0.125,0.4275,"USGS",0.619047619047619,"USGS-05536500","Forest_Wetland"
"4975",13,"TPL",8,0.2083,0.4275,"USGS",0.735849056603774,"USGS-05537550","Forest_Wetland"
"4976",13,"TPL",8,0.1667,0.4275,"USGS",0.546827794561934,"USGS-05538270","Urban"
"4977",18,"TPL",8,0.1175,0.4275,"USGS",0.607260726072607,"USGS-05538490","Urban"
"4978",11,"TPL",8,0.0868,1.5,"USGS",0.751461988304094,"USGS-05539335","Urban"
"4979",16,"TPL",8,0.25,0.4275,"USGS",0.762532981530343,"USGS-05539632","Agriculture"
"4980",12,"TPL",8,0.0868,0.4275,"USGS",0.757033248081841,"USGS-05540032","Urban"
"4981",12,"TPL",8,0.0595,0.4275,"USGS",0.682847896440129,"USGS-05540440","Urban"
"4982",15,"TPL",8,0.125,0.256,"USGS",0.743283582089552,"USGS-05540660","Agriculture"
"4983",12,"TPL",12,0.0248,1.25,"USGS",0.887905604719764,"USGS-055437901","Urban"
"4984",16,"TPL",8,0.1667,0.51,"USGS",0.718023255813954,"USGS-05543800","Urban"
"4985",25,"TPL",8,0.0714,0.4275,"USGS",0.761467889908257,"USGS-055438135","Urban"
"4986",18,"TPL",8,0.0198,0.4275,"USGS",0.85595567867036,"USGS-055438845","Forest_Wetland"
"4987",32,"TPL",21,0.3929,1.0219,"USGS",0.935779816513762,"USGS-05544989","Agriculture"
"4988",13,"TPL",8,0.0142,0.129,"USGS",0.407702523240372,"USGS-05545955","Agriculture"
"4989",17,"TPL",7,0.1389,0.2028,"USGS",0.804154302670623,"USGS-05548105","Agriculture"
"4990",17,"TPL",8,0.0521,0.4275,"USGS",0.756476683937824,"USGS-05548105","Agriculture"
"4991",21,"TPL",9,0.0248,0.4275,"USGS",0.762803234501348,"USGS-05548105","Agriculture"
"4992",15,"TPL",8,0.0952,0.257,"USGS",0.727011494252874,"USGS-05548200","Agriculture"
"4993",26,"TPL",8,0.1667,0.56,"USGS",0.696666666666667,"USGS-05549000","Agriculture"
"4994",11,"TPL",8,0.0142,0.4275,"USGS",0.59349593495935,"USGS-05549850","Urban"
"4995",17,"TPL",8,0.0496,0.4275,"USGS",0.746875,"USGS-05550290","Agriculture"
"4996",15,"TPL",8,0.0868,0.4275,"USGS",0.687165775401069,"USGS-05550500","Urban"
"4997",22,"TPL",21,0.2917,1.0219,"USGS",0.855633802816901,"USGS-05550500","Urban"
"4998",24,"TPL",8,0.0694,0.234,"USGS",0.776141384388807,"USGS-05551200","Urban"
"4999",8,"TPL",8,0.0198,0.4275,"USGS",0.80058651026393,"USGS-05551340","Urban"
"5000",17,"TPL",8,0.0714,0.4275,"USGS",0.736040609137056,"USGS-05551548","Urban"
"5001",18,"TPL",8,0.119,0.4275,"USGS",0.773993808049536,"USGS-05551695","Agriculture"
"5002",17,"TPL",8,0.0694,0.4275,"USGS",0.728232189973615,"USGS-05551931","Agriculture"
"5003",21,"TPL",8,0.0893,0.4275,"USGS",0.777448071216617,"USGS-05551939","Forest_Wetland"
"5004",29,"TPL",8,0.0496,0.4275,"USGS",0.726153846153846,"USGS-05551985","Agriculture"
"5005",20,"TPL",8,0.0397,0.4275,"USGS",0.739010989010989,"USGS-05552190","Agriculture"
"5006",18,"TPL",8,0.0397,0.4275,"USGS",0.818181818181818,"USGS-05552450","Agriculture"
"5007",10,"TPL",6,0.25,0.2863,"USGS",0.798828125,"USGS-05553500","Agriculture"
"5008",12,"TPL",7,0.2083,0.344,"USGS",0.901408450704225,"USGS-05553500","Agriculture"
"5009",14,"TPL",10,0.0868,0.2244,"USGS",0.889230769230769,"USGS-05553500","Agriculture"
"5010",15,"TPL",11,0.2778,0.2631,"USGS",0.960725075528701,"USGS-05553500","Urban"
"5011",15,"TPL",12,0.3333,0.3235,"USGS",0.947916666666667,"USGS-05553500","Urban"
"5012",12,"TPL",5,0.3333,0.6255,"USGS",0.864197530864197,"USGS-05553800","Forest_Wetland"
"5013",17,"TPL",5,0.1736,0.1166,"USGS",0.626774847870183,"USGS-05554000","Agriculture"
"5014",26,"TPL",21,0.119,1.0219,"USGS",0.918625678119349,"USGS-05554300","Agriculture"
"5015",23,"TPL",5,0.3333,0.2665,"USGS",0.825641025641026,"USGS-05554490","Agriculture"
"5016",17,"TPL",5,0.1389,0.1866,"USGS",0.396923076923077,"USGS-05556500","Urban"
"5017",18,"TPL",18,0.1563,1.25,"USGS",0.827664399092971,"USGS-05556500","Urban"
"5018",14,"TPL",18,0.0694,1.25,"USGS",0.803874092009685,"USGS-05558500","Agriculture"
"5019",24,"TPL",5,0.6667,0.2925,"USGS",0.588377723970944,"USGS-05559500","Agriculture"
"5020",28,"TPL",5,0.3571,0.2705,"USGS",0.705329153605016,"USGS-05563000","Forest_Wetland"
"5021",22,"TPL",5,0.2778,0.18,"USGS",0.58628841607565,"USGS-05564300","Agriculture"
"5022",28,"TPL",4,0.125,0.292,"USGS",0.725903614457831,"USGS-05567000","Agriculture"
"5023",26,"TPL",5,0.5833,0.2501,"USGS",0.688564476885645,"USGS-05567000","Agriculture"
"5024",23,"TPL",6,0.1736,0.2886,"USGS",0.822942643391521,"USGS-05567000","Agriculture"
"5025",20,"TPL",5,0.2083,0.2266,"USGS",0.772819472616633,"USGS-05567500","Agriculture"
"5026",16,"TPL",5,0.1736,0.1942,"USGS",0.647196261682243,"USGS-05568000","Agriculture"
"5027",27,"TPL",4,0.0625,0.483,"USGS",0.680738786279683,"USGS-05568800","Agriculture"
"5028",26,"TPL",5,0.2431,0.2697,"USGS",0.44468546637744,"USGS-05568800","Agriculture"
"5029",25,"TPL",6,0.3333,0.2515,"USGS",0.719917012448133,"USGS-05568800","Agriculture"
"5030",19,"TPL",5,0.1736,0.3618,"USGS",0.602040816326531,"USGS-05568830","Agriculture"
"5031",26,"TPL",5,0.3333,0.39,"USGS",0.733887733887734,"USGS-05569875","Agriculture"
"5032",26,"TPL",5,0.3472,0.1753,"USGS",0.69672131147541,"USGS-05570910","Agriculture"
"5033",15,"TPL",4,0.0625,0.216,"USGS",0.71671388101983,"USGS-05572000","Agriculture"
"5034",19,"TPL",5,0.1667,0.4373,"USGS",0.735294117647059,"USGS-05572000","Agriculture"
"5035",19,"TPL",6,0.1042,0.3091,"USGS",0.892100192678227,"USGS-05572000","Agriculture"
"5036",18,"TPL",10,0.2083,0.1993,"USGS",0.875,"USGS-05572000","Agriculture"
"5037",11,"TPL",11,0.1667,0.3231,"USGS",0.849206349206349,"USGS-05572000","Agriculture"
"5038",16,"TPL",12,0.1389,0.235,"USGS",0.918831168831169,"USGS-05572000","Agriculture"
"5039",13,"TPL",13,0.3333,0.1863,"USGS",0.919753086419753,"USGS-05572000","Agriculture"
"5040",26,"TPL",14,0.75,0.145,"USGS",0.910662824207493,"USGS-05572000","Agriculture"
"5041",12,"TPL",21,0.4688,1.0219,"USGS",0.587037037037037,"USGS-05575550","Agriculture"
"5042",10,"TPL",5,0.2083,0.2865,"USGS",0.533742331288344,"USGS-05575850","Agriculture"
"5043",19,"TPL",5,0.2431,0.2358,"USGS",0.477690288713911,"USGS-05580000","Agriculture"
"5044",14,"TPL",4,0.0625,0.254,"USGS",0.726817042606516,"USGS-05583000","Agriculture"
"5045",17,"TPL",5,0.1736,0.2335,"USGS",0.654223968565815,"USGS-05583900","Forest_Wetland"
"5046",32,"TPL",5,0.1736,0.3051,"USGS",0.509191176470588,"USGS-05584500","Agriculture"
"5047",24,"TPL",6,0.25,0.3579,"USGS",0.6,"USGS-05584500","Agriculture"
"5048",21,"TPL",5,0.5,0.3355,"USGS",0.728260869565217,"USGS-05585800","Forest_Wetland"
"5049",13,"TPL",5,0.25,0.3584,"USGS",0.616,"USGS-05586100","Forest_Wetland"
"5050",13,"TPL",6,0.3333,0.2734,"USGS",0.780542986425339,"USGS-05586100","Forest_Wetland"
"5051",9,"TPL",10,0.0694,0.141,"USGS",0.961876832844575,"USGS-05586100","Forest_Wetland"
"5052",13,"TPL",11,0.0521,0.3431,"USGS",0.950980392156863,"USGS-05586100","Forest_Wetland"
"5053",9,"TPL",12,0.0694,0.2863,"USGS",0.928783382789317,"USGS-05586100","Forest_Wetland"
"5054",7,"TPL",13,0.1215,0.3019,"USGS",0.975460122699387,"USGS-05586100","Forest_Wetland"
"5055",15,"TPL",14,0.25,0.291,"USGS",0.959752321981424,"USGS-05586100","Forest_Wetland"
"5056",21,"TPL",5,0.0694,0.412,"USGS",0.56951871657754,"USGS-05586598","Forest_Wetland"
"5057",13,"TPL",5,0.1042,0.2951,"USGS",0.689750692520776,"USGS-05586645","Agriculture"
"5058",15,"TPL",5,0.0434,0.4223,"USGS",0.88272921108742,"USGS-05587000","Agriculture"
"5059",17,"TPL",18,0.4167,1.25,"USGS",0.882488479262673,"USGS-05592050","Agriculture"
"5060",21,"TPL",21,1,1.0219,"USGS",0.726775956284153,"USGS-05599100","Forest_Wetland"
"5061",14,"NPL",17,0.10715,0.1125,"USGS",0.837587006960557,"USGS-06177500","Other"
"5062",5,"NPL",17,0.0298,1.25,"USGS",0.704347826086957,"USGS-06183450","Other"
"5063",16,"WMT",7,0.0496,1.25,"USGS",0.688102893890675,"USGS-06187915","Forest_Wetland"
"5064",12,"WMT",8,0.0298,1.25,"USGS",0.669767441860465,"USGS-06187915","Forest_Wetland"
"5065",19,"WMT",7,0.0397,1.25,"USGS",0.73841961852861,"USGS-06191500","Other"
"5066",18,"WMT",8,0.0298,1.25,"USGS",0.721311475409836,"USGS-06191500","Other"
"5067",15,"WMT",8,0.021,1.25,"USGS",0.679127725856698,"USGS-06192500","Forest_Wetland"
"5068",24,"NPL",8,0.0794,1.25,"USGS",0.5,"USGS-06205200","Agriculture"
"5069",22,"NPL",7,0.0357,1.25,"USGS",0.540616246498599,"USGS-06208500","Agriculture"
"5070",26,"NPL",8,0.0062,1.25,"USGS",0.734353268428373,"USGS-06208500","Agriculture"
"5071",17,"NPL",9,0.0347,1.25,"USGS",0.690184049079755,"USGS-06208500","Agriculture"
"5072",14,"NPL",7,0.0357,1.25,"USGS",0.679900744416873,"USGS-06214500","Urban"
"5073",17,"NPL",8,0.01985,1.25,"USGS",0.625698324022346,"USGS-06214500","Urban"
"5074",13,"XER",17,0.5833,1.25,"USGS",0.83046683046683,"USGS-06244500","Other"
"5075",15,"XER",7,0.0714,1.25,"USGS",0.685185185185185,"USGS-06279500","Other"
"5076",25,"XER",8,0.0694,1.25,"USGS",0.657004830917874,"USGS-06279500","Other"
"5077",13,"NPL",7,0.01985,1.25,"USGS",0.78343949044586,"USGS-06295000","Other"
"5078",15,"NPL",8,0.0198,1.25,"USGS",0.725212464589235,"USGS-06295000","Other"
"5079",13,"NPL",10,0.0248,1.25,"USGS",0.643076923076923,"USGS-06295000","Other"
"5080",16,"NPL",11,0.0521,1.25,"USGS",0.769662921348315,"USGS-06295000","Other"
"5081",16,"NPL",12,0.0595,1.25,"USGS",0.546623794212219,"USGS-06295000","Other"
"5082",20,"WMT",7,0.0521,1.25,"USGS",0.746355685131195,"USGS-06298000","Forest_Wetland"
"5083",25,"WMT",8,0.0248,1.25,"USGS",0.716129032258065,"USGS-06298000","Forest_Wetland"
"5084",18,"WMT",9,0.0198,1.25,"USGS",0.868571428571429,"USGS-06298000","Forest_Wetland"
"5085",16,"NPL",8,0.0595,1.25,"USGS",0.62568306010929,"USGS-06309000","Other"
"5086",16,"XER",17,0.0434,1.25,"USGS",0.916666666666667,"USGS-06309200","Other"
"5087",10,"NPL",7,0.0149,1.25,"USGS",0.427397260273973,"USGS-06324970","Other"
"5088",28,"NPL",9,0.0694,1.25,"USGS",0.767371601208459,"USGS-06324970","Other"
"5089",16,"NPL",11,0.4167,1.25,"USGS",0.636363636363636,"USGS-06324970","Other"
"5090",15,"NPL",12,0.0142,1.25,"USGS",0.807365439093484,"USGS-06324970","Other"
"5091",17,"NPL",16,0.25,1.25,"USGS",0.846625766871166,"USGS-06324970","Other"
"5092",17,"NPL",17,0.25,1.25,"USGS",0.841432225063939,"USGS-06324970","Other"
"5093",9,"NPL",19,0.2431,1.25,"USGS",0.929824561403509,"USGS-06324970","Other"
"5094",14,"NPL",21,0.1667,1.25,"USGS",0.552238805970149,"USGS-06324970","Other"
"5095",16,"NPL",22,0.2083,1.25,"USGS",0.811377245508982,"USGS-06324970","Other"
"5096",10,"NPL",7,0.10415,1.25,"USGS",0.368115942028986,"USGS-06326500","Other"
"5097",24,"NPL",8,0.119,1.25,"USGS",0.63719512195122,"USGS-06326530","Other"
"5098",14,"NPL",8,0.1389,1.25,"USGS",0.733333333333333,"USGS-06327500","Urban"
"5099",9,"NPL",7,0.20835,1.25,"USGS",0.436532507739938,"USGS-06329500","Other"
"5100",21,"NPL",8,0.3333,1.25,"USGS",0.632098765432099,"USGS-06329500","Other"
"5101",19,"NPL",11,0.5,1.25,"USGS",0.767295597484277,"USGS-06329500","Other"
"5102",21,"WMT",10,0.119,0.8361,"USGS",0.872611464968153,"USGS-06402430","Other"
"5103",9,"NPL",17,0.2778,0.0843,"USGS",0.935211267605634,"USGS-06444000","Other"
"5104",15,"NPL",17,0.0952,1.25,"USGS",0.852941176470588,"USGS-06447500","Other"
"5105",23,"SPL",11,0.5,0.8361,"USGS",0.656862745098039,"USGS-06449100","Other"
"5106",20,"NPL",17,0.6667,0.0912,"USGS",0.942992874109264,"USGS-06453600","Other"
"5107",12,"NPL",17,0.0868,0.1736,"USGS",0.79874213836478,"USGS-06464500","Other"
"5108",23,"TPL",17,0.75,0.0854,"USGS",0.878345498783455,"USGS-06466500","Other"
"5109",16,"TPL",17,0.1667,1.25,"USGS",0.8725,"USGS-06479215","Other"
"5110",15,"TPL",17,0.6667,0.0963,"USGS",0.973404255319149,"USGS-06483500","Agriculture"
"5111",16,"WMT",21,0.1429,1.25,"USGS",0.731481481481482,"USGS-06614800","Other"
"5112",23,"WMT",19,0.13095,1.25,"USGS",0.879795396419437,"USGS-06623800","Forest_Wetland"
"5113",19,"SPL",1,0.3333,0.0883,"USGS",0.432584269662921,"USGS-06693000","Forest_Wetland"
"5114",10,"WMT",21,0.119,1.25,"USGS",0.802941176470588,"USGS-06696000","Forest_Wetland"
"5115",17,"WMT",21,0.0248,1.25,"USGS",0.813895781637717,"USGS-06701900","Forest_Wetland"
"5116",13,"WMT",21,0.0694,1.25,"USGS",0.910493827160494,"USGS-06710385","Forest_Wetland"
"5117",12,"SPL",10,0.09525,1.25,"USGS",0.46077457795432,"USGS-06713500","Urban"
"5118",9,"SPL",11,0.0397,1.25,"USGS",0.381410256410256,"USGS-06713500","Urban"
"5119",7,"SPL",12,0.0298,1.25,"USGS",0.566775244299674,"USGS-06713500","Urban"
"5120",12,"SPL",13,0.1429,1.25,"USGS",0.6996996996997,"USGS-06713500","Urban"
"5121",10,"SPL",14,0.026,1.25,"USGS",0.632450331125828,"USGS-06713500","Urban"
"5122",10,"SPL",15,0.0868,1.25,"USGS",0.788343558282209,"USGS-06713500","Urban"
"5123",7,"SPL",17,0.0595,1.25,"USGS",0.738601823708207,"USGS-06713500","Urban"
"5124",11,"SPL",19,0.0595,1.25,"USGS",0.875,"USGS-06713500","Urban"
"5125",10,"SPL",21,0.119,1.25,"USGS",0.554016620498615,"USGS-06713500","Urban"
"5126",11,"SPL",22,0.0397,1.25,"USGS",0.58600583090379,"USGS-06713500","Urban"
"5127",8,"SPL",23,0.0248,1.25,"USGS",0.755162241887906,"USGS-06713500","Urban"
"5128",9,"SPL",24,0.0248,1.25,"USGS",0.750798722044728,"USGS-06713500","Urban"
"5129",8,"SPL",25,0.0397,1.25,"USGS",0.836158192090395,"USGS-06713500","Urban"
"5130",9,"SPL",26,0.0198,1.25,"USGS",0.855828220858896,"USGS-06713500","Urban"
"5131",15,"SPL",2,0.0456132075471698,1.25,"USGS",0.334310850439883,"USGS-06714000","Urban"
"5132",9,"SPL",5,0.0347,1.25,"USGS",0.456967213114754,"USGS-06714000","Urban"
"5133",10,"SPL",6,0.0298,1.25,"USGS",0.487854251012146,"USGS-06714000","Urban"
"5134",17,"WMT",21,0.2083,1.25,"USGS",0.649253731343284,"USGS-06746095","Forest_Wetland"
"5135",16,"WMT",22,0.0952,1.25,"USGS",0.758842443729904,"USGS-06746095","Forest_Wetland"
"5136",14,"WMT",22,0.0496,1.25,"USGS",0.593908629441624,"USGS-06746110","Forest_Wetland"
"5137",11,"WMT",22,0.0397,1.25,"USGS",0.822857142857143,"USGS-06751150","Other"
"5138",18,"WMT",3,0.0382068965517241,1.25,"USGS",0.639257294429708,"USGS-06752000","Other"
"5139",4,"SPL",10,0.0142,1.25,"USGS",0.308823529411765,"USGS-06753990","Agriculture"
"5140",6,"SPL",11,0.0248,1.25,"USGS",0.612121212121212,"USGS-06753990","Agriculture"
"5141",10,"SPL",12,0.0434,1.25,"USGS",0.673469387755102,"USGS-06753990","Agriculture"
"5142",12,"SPL",6,0.5,0.123,"USGS",0.82089552238806,"USGS-06754000","Agriculture"
"5143",15,"SPL",10,0.1215,0.1085,"USGS",0.646969696969697,"USGS-06754000","Agriculture"
"5144",11,"SPL",11,0.0496,0.2176,"USGS",0.581395348837209,"USGS-06754000","Agriculture"
"5145",10,"SPL",12,0.0868,0.436,"USGS",0.798107255520505,"USGS-06754000","Agriculture"
"5146",14,"SPL",13,0.1215,0.885,"USGS",0.734870317002882,"USGS-06754000","Agriculture"
"5147",13,"SPL",14,0.25,0.243,"USGS",0.591503267973856,"USGS-06754000","Agriculture"
"5148",16,"SPL",11,0.6667,0.1144,"USGS",0.864615384615385,"USGS-06767500","Agriculture"
"5149",14,"SPL",2,0.125,0.1503,"USGS",0.785714285714286,"USGS-06770500","Forest_Wetland"
"5150",10,"SPL",11,0.6667,0.0886,"USGS",0.799392097264438,"USGS-06772000","Agriculture"
"5151",8,"SPL",1,0.0932882165605095,0.1578,"USGS",0.777070063694268,"USGS-06773500","Agriculture"
"5152",13,"SPL",11,0.75,0.0284,"USGS",0.683431952662722,"USGS-06773500","Agriculture"
"5153",19,"SPL",1,0.130368098159509,0.0399,"USGS",0.788343558282209,"USGS-06775900","Other"
"5154",9,"SPL",2,0.0521,0.0692,"USGS",0.738988580750408,"USGS-06775900","Other"
"5155",36,"SPL",10,0.125,0.2623,"USGS",0.774242424242424,"USGS-06775900","Other"
"5156",29,"SPL",11,0.7083,0.0527,"USGS",0.771986970684039,"USGS-06775900","Other"
"5157",23,"SPL",12,0.125,0.1048,"USGS",0.717391304347826,"USGS-06775900","Other"
"5158",23,"SPL",15,0.9167,0.055,"USGS",0.74390243902439,"USGS-06775900","Other"
"5159",21,"SPL",16,0.1667,0.0955,"USGS",0.77602523659306,"USGS-06775900","Other"
"5160",21,"SPL",17,0.3333,0.0697,"USGS",0.872340425531915,"USGS-06775900","Other"
"5161",20,"SPL",18,0.4167,0.1137,"USGS",0.842900302114804,"USGS-06775900","Other"
"5162",25,"SPL",19,0.8333,0.1219,"USGS",0.94017094017094,"USGS-06775900","Other"
"5163",23,"SPL",21,0.5833,0.2011,"USGS",0.817629179331307,"USGS-06775900","Other"
"5164",22,"SPL",23,0.0714,0.2764,"USGS",0.818627450980392,"USGS-06775900","Other"
"5165",17,"SPL",24,0.0595,0.1573,"USGS",0.916932907348243,"USGS-06775900","Other"
"5166",23,"SPL",25,0.2619,0.1056,"USGS",0.916932907348243,"USGS-06775900","Other"
"5167",30,"SPL",26,0.5,0.1063,"USGS",0.907692307692308,"USGS-06775900","Other"
"5168",13,"SPL",1,0.125,0.0957,"USGS",0.835796387520525,"USGS-06781800","Other"
