"","X","alpha","Ecoregion_NARS","Year","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber","landuse","Latitude_dd","Longitude_dd"
"4959",4959,12,"WMT",8,0.0298,1.25,"USGS",0.669767441860465,"USGS-06187915","Forest_Wetland",45.0028305555556,-110.001872222222
"4960",4960,19,"WMT",7,0.0397,1.25,"USGS",0.73841961852861,"USGS-06191500","Other",45.1121194444444,-110.793666666667
"4961",4961,18,"WMT",8,0.0298,1.25,"USGS",0.721311475409836,"USGS-06191500","Other",45.1121194444444,-110.793666666667
"4962",4962,15,"WMT",8,0.021,1.25,"USGS",0.679127725856698,"USGS-06192500","Forest_Wetland",45.5972111111111,-110.566497222222
"4963",4963,24,"NPL",8,0.0794,1.25,"USGS",0.5,"USGS-06205200","Agriculture",45.6541161399942,-108.759587661622
"4964",4964,26,"NPL",8,0.0062,1.25,"USGS",0.734353268428373,"USGS-06208500","Agriculture",45.4657138888889,-108.844105555556
"4965",4965,17,"NPL",8,0.01985,1.25,"USGS",0.625698324022346,"USGS-06214500","Urban",45.8001194444444,-108.468030555556
"4966",4966,13,"XER",17,0.5833,1.25,"USGS",0.83046683046683,"USGS-06244500","Other",43.3013465693095,-108.702894761616
"4967",4967,15,"XER",7,0.0714,1.25,"USGS",0.685185185185185,"USGS-06279500","Other",44.7585661832007,-108.181497186878
"4968",4968,25,"XER",8,0.0694,1.25,"USGS",0.657004830917874,"USGS-06279500","Other",44.7585661832007,-108.181497186878
"4969",4969,13,"NPL",7,0.01985,1.25,"USGS",0.78343949044586,"USGS-06295000","Other",46.2666361111111,-106.691302777778
"4970",4970,15,"NPL",8,0.0198,1.25,"USGS",0.725212464589235,"USGS-06295000","Other",46.2666361111111,-106.691302777778
"4971",4971,16,"NPL",11,0.0521,1.25,"USGS",0.769662921348315,"USGS-06295000","Other",46.2666361111111,-106.691302777778
"4972",4972,16,"NPL",12,0.0595,1.25,"USGS",0.546623794212219,"USGS-06295000","Other",46.2666361111111,-106.691302777778
"4973",4973,20,"WMT",7,0.0521,1.25,"USGS",0.746355685131195,"USGS-06298000","Forest_Wetland",44.8494123294491,-107.304525312649
"4974",4974,25,"WMT",8,0.0248,1.25,"USGS",0.716129032258065,"USGS-06298000","Forest_Wetland",44.8494123294491,-107.304525312649
"4975",4975,18,"WMT",9,0.0198,1.25,"USGS",0.868571428571429,"USGS-06298000","Forest_Wetland",44.8494123294491,-107.304525312649
"4976",4976,16,"NPL",8,0.0595,1.25,"USGS",0.62568306010929,"USGS-06309000","Other",46.4207722222222,-105.860033333333
"4977",4977,16,"XER",17,0.0434,1.25,"USGS",0.916666666666667,"USGS-06309200","Other",43.5777399916312,-107.138399542932
"4978",4978,10,"NPL",7,0.0149,1.25,"USGS",0.427397260273973,"USGS-06324970","Other",44.9269288212668,-105.353326794704
"4979",4979,16,"NPL",11,0.4167,1.25,"USGS",0.636363636363636,"USGS-06324970","Other",44.9269288212668,-105.353326794704
"4980",4980,15,"NPL",12,0.0142,1.25,"USGS",0.807365439093484,"USGS-06324970","Other",44.9269288212668,-105.353326794704
"4981",4981,17,"NPL",17,0.25,1.25,"USGS",0.841432225063939,"USGS-06324970","Other",44.9269288212668,-105.353326794704
"4982",4982,9,"NPL",19,0.2431,1.25,"USGS",0.929824561403509,"USGS-06324970","Other",44.9269288212668,-105.353326794704
"4983",4983,10,"NPL",7,0.10415,1.25,"USGS",0.368115942028986,"USGS-06326500","Other",46.4300038552007,-105.309983037614
"4984",4984,24,"NPL",8,0.119,1.25,"USGS",0.63719512195122,"USGS-06326530","Other",46.8047293283492,-105.293874548873
"4985",4985,14,"NPL",8,0.1389,1.25,"USGS",0.733333333333333,"USGS-06327500","Urban",47.1007638888889,-104.720316666667
"4986",4986,9,"NPL",7,0.20835,1.25,"USGS",0.436532507739938,"USGS-06329500","Other",47.6783500407611,-104.156602954294
"4987",4987,21,"NPL",8,0.3333,1.25,"USGS",0.632098765432099,"USGS-06329500","Other",47.6783500407611,-104.156602954294
"4988",4988,19,"NPL",11,0.5,1.25,"USGS",0.767295597484277,"USGS-06329500","Other",47.6783500407611,-104.156602954294
"4989",4989,21,"WMT",10,0.119,0.8361,"USGS",0.872611464968153,"USGS-06402430","Other",43.5813717749409,-103.476583495304
"4990",4990,9,"NPL",17,0.2778,0.0843,"USGS",0.935211267605634,"USGS-06444000","Other",42.6866666666667,-103.417777777778
"4991",4991,15,"NPL",17,0.0952,1.25,"USGS",0.852941176470588,"USGS-06447500","Other",43.1669155099419,-101.632732214539
"4992",4992,23,"SPL",11,0.5,0.8361,"USGS",0.656862745098039,"USGS-06449100","Other",43.1006991838007,-101.23223408059
"4993",4993,20,"NPL",17,0.6667,0.0912,"USGS",0.942992874109264,"USGS-06453600","Other",42.8111111111111,-98.1758333333333
"4994",4994,12,"NPL",17,0.0868,0.1736,"USGS",0.79874213836478,"USGS-06464500","Other",43.0270872321107,-99.7809209535114
"4995",4995,23,"TPL",17,0.75,0.0854,"USGS",0.878345498783455,"USGS-06466500","Other",42.7322222222222,-97.9225
"4996",4996,16,"TPL",17,0.1667,1.25,"USGS",0.8725,"USGS-06479215","Other",45.1807954909334,-97.1861904359768
"4997",4997,15,"TPL",17,0.6667,0.0963,"USGS",0.973404255319149,"USGS-06483500","Agriculture",43.2144259270166,-96.2944708596306
"4998",4998,16,"WMT",21,0.1429,1.25,"USGS",0.731481481481482,"USGS-06614800","Other",40.4960940886991,-105.865011945935
"4999",4999,23,"WMT",19,0.13095,1.25,"USGS",0.879795396419437,"USGS-06623800","Forest_Wetland",41.0235791127085,-106.824765964754
"5000",5000,19,"SPL",1,0.3333,0.0883,"USGS",0.432584269662921,"USGS-06693000","Forest_Wetland",41.1538888888889,-100.758888888889
"5001",5001,10,"WMT",21,0.119,1.25,"USGS",0.802941176470588,"USGS-06696000","Forest_Wetland",38.9052699642444,-105.473329923696
"5002",5002,17,"WMT",21,0.0248,1.25,"USGS",0.813895781637717,"USGS-06701900","Forest_Wetland",39.2599902523544,-105.221937920346
"5003",5003,13,"WMT",21,0.0694,1.25,"USGS",0.910493827160494,"USGS-06710385","Forest_Wetland",39.6331666666667,-105.336944444444
"5004",5004,12,"SPL",10,0.09525,1.25,"USGS",0.46077457795432,"USGS-06713500","Urban",39.742486846623,-104.999981744027
"5005",5005,9,"SPL",11,0.0397,1.25,"USGS",0.381410256410256,"USGS-06713500","Urban",39.742486846623,-104.999981744027
"5006",5006,7,"SPL",12,0.0298,1.25,"USGS",0.566775244299674,"USGS-06713500","Urban",39.742486846623,-104.999981744027
"5007",5007,12,"SPL",13,0.1429,1.25,"USGS",0.6996996996997,"USGS-06713500","Urban",39.742486846623,-104.999981744027
"5008",5008,10,"SPL",14,0.026,1.25,"USGS",0.632450331125828,"USGS-06713500","Urban",39.742486846623,-104.999981744027
"5009",5009,10,"SPL",15,0.0868,1.25,"USGS",0.788343558282209,"USGS-06713500","Urban",39.742486846623,-104.999981744027
"5010",5010,7,"SPL",17,0.0595,1.25,"USGS",0.738601823708207,"USGS-06713500","Urban",39.742486846623,-104.999981744027
"5011",5011,11,"SPL",19,0.0595,1.25,"USGS",0.875,"USGS-06713500","Urban",39.742486846623,-104.999981744027
"5012",5012,10,"SPL",21,0.119,1.25,"USGS",0.554016620498615,"USGS-06713500","Urban",39.742486846623,-104.999981744027
"5013",5013,11,"SPL",22,0.0397,1.25,"USGS",0.58600583090379,"USGS-06713500","Urban",39.742486846623,-104.999981744027
"5014",5014,8,"SPL",23,0.0248,1.25,"USGS",0.755162241887906,"USGS-06713500","Urban",39.742486846623,-104.999981744027
"5015",5015,9,"SPL",24,0.0248,1.25,"USGS",0.750798722044728,"USGS-06713500","Urban",39.742486846623,-104.999981744027
"5016",5016,8,"SPL",25,0.0397,1.25,"USGS",0.836158192090395,"USGS-06713500","Urban",39.742486846623,-104.999981744027
"5017",5017,9,"SPL",26,0.0198,1.25,"USGS",0.855828220858896,"USGS-06713500","Urban",39.742486846623,-104.999981744027
"5018",5018,15,"SPL",2,0.0456132075471698,1.25,"USGS",0.334310850439883,"USGS-06714000","Urban",39.7597089275412,-105.00331507346
"5019",5019,9,"SPL",5,0.0347,1.25,"USGS",0.456967213114754,"USGS-06714000","Urban",39.7597089275412,-105.00331507346
"5020",5020,10,"SPL",6,0.0298,1.25,"USGS",0.487854251012146,"USGS-06714000","Urban",39.7597089275412,-105.00331507346
"5021",5021,17,"WMT",21,0.2083,1.25,"USGS",0.649253731343284,"USGS-06746095","Forest_Wetland",40.5399822171721,-105.882789961504
"5022",5022,16,"WMT",22,0.0952,1.25,"USGS",0.758842443729904,"USGS-06746095","Forest_Wetland",40.5399822171721,-105.882789961504
"5023",5023,14,"WMT",22,0.0496,1.25,"USGS",0.593908629441624,"USGS-06746110","Forest_Wetland",40.5619264197222,-105.863900061734
"5024",5024,11,"WMT",22,0.0397,1.25,"USGS",0.822857142857143,"USGS-06751150","Other",40.8783163730159,-105.338041146753
"5025",5025,18,"WMT",3,0.0382068965517241,1.25,"USGS",0.639257294429708,"USGS-06752000","Other",40.6644262124886,-105.224427133238
"5026",5026,4,"SPL",10,0.0142,1.25,"USGS",0.308823529411765,"USGS-06753990","Agriculture",40.442480807769,-104.588848706786
"5027",5027,6,"SPL",11,0.0248,1.25,"USGS",0.612121212121212,"USGS-06753990","Agriculture",40.442480807769,-104.588848706786
"5028",5028,10,"SPL",12,0.0434,1.25,"USGS",0.673469387755102,"USGS-06753990","Agriculture",40.442480807769,-104.588848706786
"5029",5029,12,"SPL",6,0.5,0.123,"USGS",0.82089552238806,"USGS-06754000","Agriculture",40.4119253398662,-104.56273660671
"5030",5030,15,"SPL",10,0.1215,0.1085,"USGS",0.646969696969697,"USGS-06754000","Agriculture",40.4119253398662,-104.56273660671
"5031",5031,11,"SPL",11,0.0496,0.2176,"USGS",0.581395348837209,"USGS-06754000","Agriculture",40.4119253398662,-104.56273660671
"5032",5032,10,"SPL",12,0.0868,0.436,"USGS",0.798107255520505,"USGS-06754000","Agriculture",40.4119253398662,-104.56273660671
"5033",5033,14,"SPL",13,0.1215,0.885,"USGS",0.734870317002882,"USGS-06754000","Agriculture",40.4119253398662,-104.56273660671
"5034",5034,16,"SPL",11,0.6667,0.1144,"USGS",0.864615384615385,"USGS-06767500","Agriculture",40.6413888888889,-99.7105555555556
"5035",5035,14,"SPL",2,0.125,0.1503,"USGS",0.785714285714286,"USGS-06770500","Forest_Wetland",40.8744567093947,-98.2820044493076
"5036",5036,10,"SPL",11,0.6667,0.0886,"USGS",0.799392097264438,"USGS-06772000","Agriculture",40.8522222222222,-98.4744444444444
"5037",5037,8,"SPL",1,0.0932882165605095,0.1578,"USGS",0.777070063694268,"USGS-06773500","Agriculture",41.3289030034231,-97.6753296020945
"5038",5038,13,"SPL",11,0.75,0.0284,"USGS",0.683431952662722,"USGS-06773500","Agriculture",41.3289030034231,-97.6753296020945
"5039",5039,19,"SPL",1,0.130368098159509,0.0399,"USGS",0.788343558282209,"USGS-06775900","Other",41.7786111111111,-100.525277777778
"5040",5040,9,"SPL",2,0.0521,0.0692,"USGS",0.738988580750408,"USGS-06775900","Other",41.7786111111111,-100.525277777778
"5041",5041,36,"SPL",10,0.125,0.2623,"USGS",0.774242424242424,"USGS-06775900","Other",41.7786111111111,-100.525277777778
"5042",5042,29,"SPL",11,0.7083,0.0527,"USGS",0.771986970684039,"USGS-06775900","Other",41.7786111111111,-100.525277777778
"5043",5043,23,"SPL",12,0.125,0.1048,"USGS",0.717391304347826,"USGS-06775900","Other",41.7786111111111,-100.525277777778
"5044",5044,23,"SPL",15,0.9167,0.055,"USGS",0.74390243902439,"USGS-06775900","Other",41.7786111111111,-100.525277777778
"5045",5045,21,"SPL",16,0.1667,0.0955,"USGS",0.77602523659306,"USGS-06775900","Other",41.7786111111111,-100.525277777778
"5046",5046,21,"SPL",17,0.3333,0.0697,"USGS",0.872340425531915,"USGS-06775900","Other",41.7786111111111,-100.525277777778
"5047",5047,20,"SPL",18,0.4167,0.1137,"USGS",0.842900302114804,"USGS-06775900","Other",41.7786111111111,-100.525277777778
"5048",5048,25,"SPL",19,0.8333,0.1219,"USGS",0.94017094017094,"USGS-06775900","Other",41.7786111111111,-100.525277777778
"5049",5049,23,"SPL",21,0.5833,0.2011,"USGS",0.817629179331307,"USGS-06775900","Other",41.7786111111111,-100.525277777778
"5050",5050,22,"SPL",23,0.0714,0.2764,"USGS",0.818627450980392,"USGS-06775900","Other",41.7786111111111,-100.525277777778
"5051",5051,17,"SPL",24,0.0595,0.1573,"USGS",0.916932907348243,"USGS-06775900","Other",41.7786111111111,-100.525277777778
"5052",5052,23,"SPL",25,0.2619,0.1056,"USGS",0.916932907348243,"USGS-06775900","Other",41.7786111111111,-100.525277777778
"5053",5053,30,"SPL",26,0.5,0.1063,"USGS",0.907692307692308,"USGS-06775900","Other",41.7786111111111,-100.525277777778
"5054",5054,13,"SPL",1,0.125,0.0957,"USGS",0.835796387520525,"USGS-06781800","Other",41.3031388888889,-99.9309722222222
"5055",5055,15,"SPL",11,0.5,0.0613,"USGS",0.763473053892216,"USGS-06781800","Other",41.3031388888889,-99.9309722222222
"5056",5056,12,"SPL",1,0.25,0.1255,"USGS",0.610194902548726,"USGS-06784000","Agriculture",41.0325,-98.7405555555556
"5057",5057,12,"SPL",11,0.6667,0.0666,"USGS",0.884105960264901,"USGS-06784500","Agriculture",41.1197222222222,-98.6127777777778
"5058",5058,10,"SPL",11,0.5,0.0957,"USGS",0.811320754716981,"USGS-06788898","Other",41.501927837357,-98.7966377804112
"5059",5059,12,"SPL",2,0.0198,0.2226,"USGS",0.683646112600536,"USGS-06791150","Forest_Wetland",41.2763611111111,-98.2521111111111
"5060",5060,14,"SPL",1,0.0799740853658537,0.1396,"USGS",0.94311377245509,"USGS-06791500","Forest_Wetland",41.7113888888889,-98.4469444444445
"5061",5061,14,"SPL",11,0.6667,0.0738,"USGS",0.871875,"USGS-06795500","Agriculture",41.5261111111111,-97.2816666666667
"5062",5062,7,"SPL",1,0.151,0.1479,"USGS",0.448,"USGS-06797500","Other",42.2684444444444,-98.3393611111111
"5063",5063,21,"TPL",2,0.0714,0.0553,"USGS",0.789230769230769,"USGS-06800000","Agriculture",41.5611666666667,-96.5408333333333
"5064",5064,10,"TPL",3,0.0113,0.2256,"USGS",0.842696629213483,"USGS-06800000","Agriculture",41.5611666666667,-96.5408333333333
"5065",5065,12,"TPL",5,0.026,0.1853,"USGS",0.90952380952381,"USGS-06800000","Agriculture",41.5611666666667,-96.5408333333333
"5066",5066,11,"TPL",6,0.0714,0.0425,"USGS",0.444964871194379,"USGS-06800000","Agriculture",41.5611666666667,-96.5408333333333
"5067",5067,19,"TPL",10,0.017,0.4359,"USGS",0.861111111111111,"USGS-06800000","Agriculture",41.5611666666667,-96.5408333333333
"5068",5068,21,"TPL",11,0.2083,0.0587,"USGS",0.74468085106383,"USGS-06800000","Agriculture",41.5611666666667,-96.5408333333333
"5069",5069,16,"TPL",12,0.0868,0.106,"USGS",0.768261964735516,"USGS-06800000","Agriculture",41.5611666666667,-96.5408333333333
"5070",5070,13,"TPL",13,0.2917,0.1102,"USGS",0.865482233502538,"USGS-06800000","Agriculture",41.5611666666667,-96.5408333333333
"5071",5071,19,"TPL",14,0.5833,0.1008,"USGS",0.869565217391304,"USGS-06800000","Agriculture",41.5611666666667,-96.5408333333333
"5072",5072,18,"TPL",18,0.0868,0.112,"USGS",0.883040935672515,"USGS-06800000","Agriculture",41.5611666666667,-96.5408333333333
"5073",5073,18,"TPL",20,0.6667,0.2167,"USGS",0.867724867724868,"USGS-06800000","Agriculture",41.5611666666667,-96.5408333333333
"5074",5074,21,"TPL",21,0.5833,0.2758,"USGS",0.87463556851312,"USGS-06800000","Agriculture",41.5611666666667,-96.5408333333333
"5075",5075,11,"TPL",22,0.4167,0.2291,"USGS",0.979289940828402,"USGS-06800000","Agriculture",41.5611666666667,-96.5408333333333
"5076",5076,13,"TPL",23,0.8333,0.3048,"USGS",0.994134897360704,"USGS-06800000","Agriculture",41.5611666666667,-96.5408333333333
"5077",5077,14,"TPL",24,0.2083,0.206,"USGS",0.859154929577465,"USGS-06800000","Agriculture",41.5611666666667,-96.5408333333333
"5078",5078,19,"TPL",25,0.0952,0.1224,"USGS",0.876010781671159,"USGS-06800000","Agriculture",41.5611666666667,-96.5408333333333
"5079",5079,12,"TPL",26,0.4167,0.13,"USGS",0.741379310344828,"USGS-06800000","Agriculture",41.5611666666667,-96.5408333333333
"5080",5080,11,"TPL",10,0.0113,0.2609,"USGS",0.878962536023055,"USGS-06800500","Agriculture",41.2933333333333,-96.2838888888889
"5081",5081,9,"TPL",11,0.0298,0.1047,"USGS",0.872340425531915,"USGS-06800500","Agriculture",41.2933333333333,-96.2838888888889
"5082",5082,13,"TPL",12,0.0781,0.1839,"USGS",0.904347826086957,"USGS-06800500","Agriculture",41.2933333333333,-96.2838888888889
"5083",5083,22,"TPL",21,1,1.0219,"USGS",0.759082217973231,"USGS-06804000","Agriculture",41.1475,-96.5377777777778
"5084",5084,9,"TPL",2,0.0198,0.2727,"USGS",0.617816091954023,"USGS-06805500","Forest_Wetland",41.0152777777778,-96.1577777777778
"5085",5085,18,"TPL",5,0.026,0.2109,"USGS",0.906705539358601,"USGS-06805500","Forest_Wetland",41.0152777777778,-96.1577777777778
"5086",5086,11,"TPL",6,0.0868,0.0428,"USGS",0.783613445378151,"USGS-06805500","Forest_Wetland",41.0152777777778,-96.1577777777778
"5087",5087,11,"TPL",10,0.0142,0.2679,"USGS",0.751152073732719,"USGS-06805500","Forest_Wetland",41.0152777777778,-96.1577777777778
"5088",5088,12,"TPL",11,0.0347,0.0223,"USGS",0.961643835616438,"USGS-06805500","Forest_Wetland",41.0152777777778,-96.1577777777778
"5089",5089,15,"TPL",12,0.0694,0.2997,"USGS",0.901162790697674,"USGS-06805500","Forest_Wetland",41.0152777777778,-96.1577777777778
"5090",5090,6,"TPL",13,0.0496,0.1085,"USGS",0.908814589665654,"USGS-06805500","Forest_Wetland",41.0152777777778,-96.1577777777778
"5091",5091,22,"TPL",21,0.2381,1.0219,"USGS",0.472271914132379,"USGS-06808495","Agriculture",40.8735,-95.5945833333333
"5092",5092,13,"SPL",17,0.2083,0.0736,"USGS",0.734204793028322,"USGS-06847900","Agriculture",39.7697269965251,-100.100687493525
"5093",5093,16,"SPL",17,0.4286,0.0225,"USGS",0.716216216216216,"USGS-06860000","Other",38.7947354271998,-100.858479610472
"5094",5094,18,"TPL",21,0.1667,1.0219,"USGS",0.889763779527559,"USGS-06893350","Urban",38.9061111111111,-94.64
"5095",5095,16,"TPL",21,0.875,1.0219,"USGS",0.688679245283019,"USGS-06893620","Urban",39.1119444444444,-94.4722222222222
"5096",5096,17,"TPL",21,1,1.0219,"USGS",0.88716814159292,"USGS-06897937","Agriculture",40.8381388888889,-93.8571666666667
"5097",5097,9,"TPL",17,0.017,1.25,"USGS",0.904872389791183,"USGS-06911900","Agriculture",38.7091737174746,-95.8383205320084
"5098",5098,21,"SAP",2,0.0277555555555556,1.25,"USGS",0.699346405228758,"USGS-06919925","Forest_Wetland",37.8347575521578,-93.6729848786392
"5099",5099,10,"SAP",2,0.25,1.5,"USGS",0.682170542635659,"USGS-06923250","Forest_Wetland",37.6842067289586,-92.9243495011399
"5100",5100,20,"SAP",2,0.0518795918367347,1.5,"USGS",0.727536231884058,"USGS-06926250","Agriculture",38.2689260998868,-92.214064855162
"5101",5101,18,"SAP",2,0.0717920353982301,1.5,"USGS",0.483185840707965,"USGS-06926900","Agriculture",38.3336518883431,-91.9929507215452
"5102",5102,22,"SAP",14,0.6667,1.25,"USGS",0.862686567164179,"USGS-06926900","Agriculture",38.3336518883431,-91.9929507215452
"5103",5103,17,"SAP",2,0.0465768382352941,1.25,"USGS",0.562913907284768,"USGS-06927590","Agriculture",37.2453281542015,-92.567945695892
"5104",5104,14,"SAP",14,0.0952,1.25,"USGS",0.728260869565217,"USGS-06927590","Agriculture",37.2453281542015,-92.567945695892
"5105",5105,15,"SAP",2,0.0901810584958217,1.5,"USGS",0.643454038997215,"USGS-06927780","Forest_Wetland",37.5883770237762,-92.5151700999463
"5106",5106,27,"SAP",14,0.2083,1.25,"USGS",0.830555555555556,"USGS-06928730","Forest_Wetland",37.2416666666667,-92.0097222222222
"5107",5107,25,"SAP",14,0.0298,1.25,"USGS",0.877598152424942,"USGS-06928750","Agriculture",37.2718027777778,-92.1241972222222
"5108",5108,18,"SAP",2,0.125,1.25,"USGS",0.661495063469676,"USGS-06930000","Forest_Wetland",37.6656388888889,-92.0499166666667
"5109",5109,25,"SAP",14,0.0521,1.25,"USGS",0.942598187311178,"USGS-07010335","Forest_Wetland",37.6886111111111,-91.425
"5110",5110,39,"SAP",15,0.0397,1.25,"USGS",0.873278236914601,"USGS-07010335","Forest_Wetland",37.6886111111111,-91.425
"5111",5111,16,"SAP",2,0.0625,1.5,"USGS",0.66754617414248,"USGS-07018100","Forest_Wetland",38.1596111111111,-90.7060555555556
"5112",5112,23,"CPL",5,0.5833,0.197,"USGS",0.799097065462754,"USGS-07030392","Forest_Wetland",35.0325897759688,-89.2467359801531
"5113",5113,25,"CPL",10,0.8333,0.1577,"USGS",0.821316614420063,"USGS-07030392","Forest_Wetland",35.0325897759688,-89.2467359801531
"5114",5114,21,"CPL",12,0.2857,0.0981,"USGS",0.841121495327103,"USGS-07030392","Forest_Wetland",35.0325897759688,-89.2467359801531
"5115",5115,17,"CPL",4,0.0625,0.1078,"USGS",0.767587939698492,"USGS-07043500","Agriculture",36.8345277777778,-89.7300555555556
"5116",5116,14,"CPL",5,0.25,0.1165,"USGS",0.931603773584906,"USGS-07043500","Agriculture",36.8345277777778,-89.7300555555556
"5117",5117,21,"CPL",6,0.4167,0.0833,"USGS",0.884368308351178,"USGS-07043500","Agriculture",36.8345277777778,-89.7300555555556
"5118",5118,7,"SAP",2,0.13775342019544,1.25,"USGS",0.804560260586319,"USGS-07049000","Forest_Wetland",36.2,-93.855
"5119",5119,26,"SAP",14,0.0397,1.25,"USGS",0.816455696202532,"USGS-07050228","Forest_Wetland",36.268127950252,-93.6351905310401
"5120",5120,17,"SAP",14,0.0298,1.25,"USGS",0.510703363914373,"USGS-07052790","Agriculture",36.8220065067879,-93.7943664261804
