"","alpha","Ecoregion_NARS","Year","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber","landuse","Latitude_dd","Longitude_dd"
"3158",10,"WMT",22,0.3333,1.022,"EPA",0.848723,"NRS_WY-10447","Forest_Wetland",44.83164,-107.9501
"3159",19,"WMT",22,1,1.022,"EPA",0.953168,"NRS_WY-10448","Other",44.79068,-109.7995
"3160",25,"WMT",21,0.02080001,1.022,"EPA",0.814741,"NRS_WY-10449","Other",41.26388,-105.3197
"3161",23,"NPL",21,1,1.022,"EPA",0.6338798,"NRS_WY-10450","Other",42.95994,-104.1753
"3162",44,"XER",21,0.07550019,1.022,"EPA",0.9311663,"NRS_WY-10451","Other",41.6524,-106.3136
"3163",30,"WMT",21,0.04170003,1.022,"EPA",0.8623188,"NRS_WY-10452","Other",41.44492,-107.4568
"3164",31,"SPL",21,0.1667,1.022,"EPA",0.9489051,"NRS_WY-10453","Other",41.61615,-104.6169
"3165",14,"NPL",22,1,0.929,"EPA",0.9815789,"NRS_WY-10454","Other",43.69096,-106.4771
"3166",22,"WMT",22,1,1.022,"EPA",0.9778271,"NRS_WY-10455","Other",44.89624,-110.2571
"3167",14,"XER",27,1,1.022,"EPA",0.6683168,"NRS_WY-10460","Other",41.21506,-105.7961
"3168",16,"NPL",26,0.8749672,1.022,"EPA",0.9720149,"NRS_WY-10473","Other",43.61835,-104.2088
"3169",36,"XER",26,1,1.022,"EPA",0.6757322,"NRS_WY-10481","Other",42.34264,-109.5151
"3170",19,"WMT",27,1,1.022,"EPA",0.99117,"NRS_WY-10498","Other",44.94782,-109.3646
"3171",11,"WMT",27,0.1523438,1.022,"EPA",0.9692029,"NRS_WY-10500","Forest_Wetland",43.75513,-109.5923
"3172",21,"WMT",27,1,1.022,"EPA",0.8534704,"NRS_WY-10504","Forest_Wetland",42.62008,-109.1884
"3173",30,"WMT",27,0.01822918,1.022,"EPA",0.8190128,"NRS_WY-10510","Other",42.72943,-106.1734
"3174",6,"XER",26,0.1875012,1.022,"EPA",0.6190476,"NRS_WY-10513","Other",41.69606,-110.9799
"3175",15,"XER",27,0.08333333,1.022,"EPA",0.9848197,"NRS_WY-10516","Other",41.48795,-107.1787
"3176",29,"NPL",26,1,1.022,"EPA",0.8925373,"NRS_WY-10519","Other",42.94896,-104.2072
"3177",36,"NPL",26,0.3125,1.022,"EPA",0.881323,"NRS_WY-10520","Other",44.17682,-106.7335
"3178",17,"NPL",26,0.125,1.022,"EPA",0.8579882,"NRS_WY-10524","Other",44.71684,-105.0396
"3179",19,"SPL",26,0.2916642,1.022,"EPA",0.8111111,"NRS_WY-10526","Other",41.60513,-104.6336
"3180",23,"WMT",27,0.1875012,1.022,"EPA",0.9660714,"NRS_WY-10529","Other",44.97357,-109.7782
"3181",23,"XER",26,0.4274966,1.022,"EPA",0.5960784,"NRS_WY-10531","Other",41.01906,-108.8249
"3182",17,"XER",26,0.1666667,1.022,"EPA",0.9288462,"NRS_WY-10537","Other",44.57565,-109.1052
"3183",27,"NPL",27,0.08333333,1.022,"EPA",0.8839458,"NRS_WY-10549","Other",44.0533,-105.2684
"3184",20,"NPL",26,0.9166743,1.022,"EPA",0.9582577,"NRS_WY-10550","Other",44.63392,-105.305
"3185",28,"NPL",26,0.25,1.022,"EPA",0.962406,"NRS_WY-10552","Other",43.833,-104.4069
"3186",17,"NPL",27,0.4166667,1.022,"EPA",0.7490637,"NRS_WY-10560","Other",44.08962,-105.1663
"3187",23,"SPL",27,0.08333333,1.022,"EPA",0.9558824,"NRS_WY-10569","Other",42.06611,-105.1127
"3188",21,"SPL",27,0.562493,1.022,"EPA",0.9905123,"NRS_WY-10570","Other",42.19956,-104.586
"3189",21,"XER",26,0.2083333,1.022,"EPA",0.9317739,"NRS_WY-10575","Other",42.24777,-109.4266
"3190",21,"NPL",27,0.5,1.022,"EPA",0.9667969,"NRS_WY-10631","Other",43.35869,-104.3094
"3191",39,"TPL",12,0.3,1.022,"EPA",0.6932849,"OWW04440-0008","Agriculture",37.19054,-89.59778
"3192",48,"SAP",12,0.333,1.022,"EPA",0.8089669,"OWW04440-0010","Forest_Wetland",40.00105,-75.81356
"3193",43,"CPL",12,0.167,1.022,"EPA",0.899115,"OWW04440-0015","Agriculture",38.52547,-75.66748
"3194",33,"TPL",12,0.292,1.022,"EPA",0.9689922,"OWW04440-0016","Agriculture",41.34929,-89.37811
"3195",23,"SAP",12,0.567,1.022,"EPA",0.8865784,"OWW04440-0020","Forest_Wetland",38.32554,-80.37504
"3196",28,"CPL",12,0.45,1.022,"EPA",0.6682692,"OWW04440-0021","Forest_Wetland",33.69283,-94.02533
"3197",46,"SAP",12,0.5,1.022,"EPA",0.8992395,"OWW04440-0026","Forest_Wetland",39.20542,-81.2547
"3198",31,"TPL",12,1,1.022,"EPA",0.8966667,"OWW04440-0040","Agriculture",38.96458,-89.98427
"3199",27,"CPL",12,0.867,1.022,"EPA",0.6607495,"OWW04440-0041","Forest_Wetland",31.75176,-93.38834
"3200",44,"UMW",12,0.433,1.022,"EPA",0.5990099,"OWW04440-0043","Forest_Wetland",46.38069,-90.06236
"3201",32,"WMT",12,0.1,1.022,"EPA",0.5506073,"OWW04440-0045","Other",35.95865,-106.487
"3202",45,"SAP",12,0.467,1.022,"EPA",0.6954887,"OWW04440-0046","Forest_Wetland",34.77505,-84.5562
"3203",14,"UMW",12,0.067,1.022,"EPA",0.5528701,"OWW04440-0048","Agriculture",42.80714,-91.03374
"3204",26,"SAP",12,1,1.022,"EPA",0.3052632,"OWW04440-0050","Forest_Wetland",41.4184,-74.11618
"3205",34,"TPL",12,0.108,1.022,"EPA",0.9282946,"OWW04440-0051","Agriculture",37.35271,-95.25258
"3206",52,"SAP",12,1,1.022,"EPA",0.7690289,"OWW04440-0054","Forest_Wetland",33.54974,-83.62291
"3207",34,"UMW",12,0.5,1.022,"EPA",0.9029703,"OWW04440-0055","Forest_Wetland",46.57874,-93.52899
"3208",33,"TPL",12,0.742,1.022,"EPA",0.7625272,"OWW04440-0059","Agriculture",44.62584,-94.5311
"3209",17,"TPL",12,0.083,1.022,"EPA",0.8595506,"OWW04440-0060","Agriculture",39.19419,-88.50483
"3210",45,"NAP",12,0.383,1.022,"EPA",0.8050542,"OWW04440-0063","Forest_Wetland",42.11695,-78.3196
"3211",23,"SAP",12,0.467,1.022,"EPA",0.994,"OWW04440-0064","Forest_Wetland",38.78165,-83.43025
"3212",25,"SAP",12,1,1.022,"EPA",0.9287926,"OWW04440-0070","Urban",39.23696,-76.72968
"3213",20,"WMT",12,0.058,1.022,"EPA",0.915493,"OWW04440-0077","Forest_Wetland",36.86884,-106.4536
"3214",24,"SAP",12,0.117,1.022,"EPA",0.8937008,"OWW04440-0102","Forest_Wetland",40.27872,-77.76144
"3215",38,"SAP",12,0.45,1.022,"EPA",0.6397638,"OWW04440-0106","Forest_Wetland",39.65553,-79.3615
"3216",25,"TPL",12,0.833,1.022,"EPA",0.9625,"OWW04440-0112","Agriculture",39.32738,-87.14782
"3217",31,"NAP",12,0.367,1.022,"EPA",0.9168317,"OWW04440-0130","Forest_Wetland",43.22548,-74.47274
"3218",13,"CPL",12,0.4,0.743,"EPA",0.4296875,"OWW04440-0138","Forest_Wetland",39.71717,-74.88381
"3219",26,"SAP",12,1,1.022,"EPA",0.9322799,"OWW04440-0139","Forest_Wetland",38.24473,-92.41466
"3220",18,"SAP",12,0.233,1.022,"EPA",0.8286252,"OWW04440-0142","Forest_Wetland",35.06957,-87.41405
"3221",27,"CPL",12,0.45,1.022,"EPA",0.9505929,"OWW04440-0157","Forest_Wetland",31.89855,-96.16607
"3222",27,"SAP",12,0.8,1.022,"EPA",0.8686275,"OWW04440-0164","Forest_Wetland",35.76356,-83.21136
"3223",32,"SAP",12,0.167,1.022,"EPA",0.9531532,"OWW04440-0166","Forest_Wetland",39.81649,-76.64876
"3224",42,"CPL",12,1,1.022,"EPA",0.7395264,"OWW04440-0169","Forest_Wetland",30.84585,-93.08905
"3225",28,"CPL",12,0.733,1.022,"EPA",0.9347826,"OWW04440-0178","Forest_Wetland",39.7946,-74.82877
"3226",29,"SPL",12,0.092,1.022,"EPA",0.8864971,"OWW04440-0179","Agriculture",38.01198,-97.1636
"3227",24,"SAP",12,0.267,1.022,"EPA",0.8059406,"OWW04440-0186","Forest_Wetland",40.35742,-78.43034
"3228",43,"SAP",12,0.333,1.022,"EPA",0.898,"OWW04440-0196","Forest_Wetland",36.56284,-81.24267
"3229",26,"SAP",12,0.467,0.836,"EPA",0.7944732,"OWW04440-0197","Forest_Wetland",35.54331,-91.74253
"3230",25,"TPL",12,0.7,1.022,"EPA",0.9154334,"OWW04440-0200","Forest_Wetland",39.33589,-91.85141
"3231",33,"SAP",12,1,1.022,"EPA",0.8786008,"OWW04440-0206","Agriculture",34.54986,-83.70306
"3232",19,"NAP",12,0.1,1.022,"EPA",0.7434343,"OWW04440-0210","Forest_Wetland",41.5681,-74.67747
"3233",52,"SAP",12,0.3,1.022,"EPA",0.8209524,"OWW04440-0212","Forest_Wetland",36.5421,-81.15433
"3234",27,"CPL",12,0.7,1.022,"EPA",0.9781421,"OWW04440-0221","Agriculture",31.39579,-95.43416
"3235",22,"SAP",12,0.4,1.022,"EPA",0.9486166,"OWW04440-0234","Forest_Wetland",38.82028,-80.18887
"3236",31,"SAP",12,1,1.022,"EPA",0.7148362,"OWW04440-0238","Urban",35.85794,-83.55114
"3237",40,"TPL",12,0.4,1.022,"EPA",0.953125,"OWW04440-0240","Agriculture",39.64082,-85.56937
"3238",24,"SAP",12,0.133,1.022,"EPA",0.8562753,"OWW04440-0242","Agriculture",39.92657,-76.08971
"3239",19,"SAP",12,0.467,1.022,"EPA",0.7969349,"OWW04440-0243","Agriculture",37.40829,-93.18818
"3240",26,"UMW",12,0.3,1.022,"EPA",0.9093023,"OWW04440-0248","Forest_Wetland",41.97097,-85.3016
"3241",27,"TPL",12,0.427,1.022,"EPA",0.8104265,"OWW04440-0250","Agriculture",41.12344,-83.09551
"3242",22,"TPL",12,0.533,1.022,"EPA",0.8892989,"OWW04440-0256","Forest_Wetland",39.00417,-83.84431
"3243",28,"NAP",12,0.633,1.022,"EPA",0.926078,"OWW04440-0258","Forest_Wetland",43.69631,-74.85497
"3244",35,"SAP",12,0.533,1.022,"EPA",0.9431616,"OWW04440-0266","Forest_Wetland",39.57819,-76.05791
"3245",33,"TPL",12,1,1.022,"EPA",0.9230769,"OWW04440-0267","Agriculture",38.98665,-94.17187
"3246",30,"UMW",12,0.667,1.022,"EPA",0.9112051,"OWW04440-0274","Forest_Wetland",44.11764,-84.94686
"3247",19,"CPL",12,0.633,1.022,"EPA",0.9369565,"OWW04440-0277","Agriculture",33.66836,-96.0146
"3248",30,"SAP",12,0.325,1.022,"EPA",0.9323432,"OWW04440-0286","Forest_Wetland",36.38655,-86.62134
"3249",44,"NAP",12,0.1,1.022,"EPA",0.9507042,"OWW04440-0290","Agriculture",41.84649,-80.60459
"3250",29,"SAP",12,0.2,1.022,"EPA",0.6174863,"OWW04440-0292","Urban",35.97015,-83.2097
"3251",25,"TPL",12,0.275,1.022,"EPA",0.951417,"OWW04440-0296","Agriculture",38.78148,-92.52999
"3252",17,"CPL",12,0.467,1.022,"EPA",0.3,"OWW04440-0305","Agriculture",30.06656,-91.89769
"3253",28,"TPL",12,0.433,1.022,"EPA",0.6689655,"OWW04440-0312","Agriculture",41.4079,-90.37835
"3254",27,"SAP",12,1,1.022,"EPA",0.8526703,"OWW04440-0313","Forest_Wetland",36.07409,-91.73577
"3255",24,"SAP",12,0.233,0.836,"EPA",0.6594982,"OWW04440-0325","Forest_Wetland",35.97142,-92.85702
"3256",33,"SAP",12,0.8,1.022,"EPA",0.8476621,"OWW04440-0326","Forest_Wetland",39.36572,-77.08179
"3257",21,"TPL",12,0.05,1.022,"EPA",0.3823529,"OWW04440-0327","Agriculture",44.96598,-94.67117
"3258",24,"WMT",12,0.3,0.929,"EPA",0.3747899,"OWW04440-0333","Forest_Wetland",36.49268,-106.0074
"3259",25,"CPL",12,0.208,1.022,"EPA",0.6322068,"OWW04440-0334","Agriculture",35.43981,-88.32196
"3260",25,"UMW",12,0.033,1.022,"EPA",0.3314286,"OWW04440-0336","Forest_Wetland",43.58469,-91.01561
"3261",28,"NAP",12,0.133,0.743,"EPA",0.6603416,"OWW04440-0338","Forest_Wetland",42.15527,-73.57018
"3262",31,"SAP",12,0.3,1.022,"EPA",0.7643979,"OWW04440-0346","Forest_Wetland",40.73494,-77.23909
"3263",27,"CPL",12,0.367,1.022,"EPA",0.8661616,"OWW04440-0353","Forest_Wetland",32.0233,-88.68803
"3264",35,"UMW",12,0.083,1.022,"EPA",0.9315068,"OWW04440-0359","Forest_Wetland",44.86673,-88.74651
"3265",21,"CPL",12,0.3,1.022,"EPA",0.9284436,"OWW04440-0361","Forest_Wetland",30.35365,-89.89558
"3266",29,"SAP",12,0.233,1.022,"EPA",0.8131868,"OWW04440-0362","Forest_Wetland",38.81157,-79.82347
"3267",29,"CPL",12,0.4,0.651,"EPA",0.7376761,"OWW04440-0373","Forest_Wetland",32.05554,-94.96295
"3268",27,"NAP",12,0.167,1.022,"EPA",0.8674699,"OWW04440-0383","Agriculture",43.12312,-78.51202
"3269",30,"SAP",12,0.2,1.022,"EPA",0.894822,"OWW04440-0384","Forest_Wetland",38.85241,-81.19197
"3270",19,"NAP",12,0.533,1.022,"EPA",0.2771536,"OWW04440-0386","Forest_Wetland",42.26241,-75.78998
"3271",17,"SAP",12,1,1.022,"EPA",0.907563,"OWW04440-0394","Forest_Wetland",40.72207,-76.793
"3272",13,"TPL",12,0.137,1.022,"EPA",0.8093842,"OWW04440-0400","Agriculture",41.86376,-88.74487
"3273",20,"SPL",12,0.217,1.022,"EPA",0.8989247,"OWW04440-0403","Agriculture",39.72955,-97.94601
"3274",30,"SPL",12,0.967,1.022,"EPA",0.7333333,"OWW04440-0405","Other",34.08561,-97.67051
"3275",30,"TPL",12,1,1.022,"EPA",0.958,"OWW04440-0416","Agriculture",40.94298,-83.81209
"3276",24,"TPL",12,1,1.022,"EPA",0.9748062,"OWW04440-0419","Agriculture",39.50133,-94.16099
"3277",31,"SAP",12,1,1.022,"EPA",0.7602524,"OWW04440-0420","Agriculture",36.35736,-82.7033
"3278",32,"UMW",12,0.067,1.022,"EPA",0.9741379,"OWW04440-0427","Forest_Wetland",45.34155,-88.05334
"3279",12,"XER",12,0.8,1.022,"EPA",0.9001957,"OWW04440-0429","Other",31.41939,-103.341
"3280",33,"CPL",12,1,1.022,"EPA",0.7375328,"OWW04440-0433","Forest_Wetland",30.55439,-93.33547
"3281",36,"TPL",12,0.442,1.022,"EPA",0.8578431,"OWW04440-0435","Agriculture",38.7206,-96.09966
"3282",18,"CPL",12,1,1.022,"EPA",0.7129094,"OWW04440-0436","Forest_Wetland",30.15307,-81.60508
"3283",29,"CPL",12,0.2,1.022,"EPA",0.9417808,"OWW04440-0437","Forest_Wetland",32.76347,-95.42585
"3284",27,"SAP",12,0.467,1.022,"EPA",0.9346405,"OWW04440-0442","Forest_Wetland",40.83269,-79.12865
"3285",14,"CPL",12,0.167,1.022,"EPA",0.762565,"OWW04440-0453","Agriculture",35.01227,-91.07218
"3286",24,"UMW",12,0.133,1.022,"EPA",0.7349896,"OWW04440-0455","Urban",44.94261,-93.02124
"3287",35,"SAP",12,0.533,1.022,"EPA",0.6659619,"OWW04440-0458","Agriculture",40.71039,-74.71476
"3288",16,"TPL",12,1,1.022,"EPA",0.7142857,"OWW04440-0467","Agriculture",36.85504,-94.95855
"3289",18,"SAP",12,1,1.022,"EPA",0.4155251,"OWW04440-0469","Forest_Wetland",34.77874,-94.70748
"3290",26,"UMW",12,0.117,1.022,"EPA",0.8561279,"OWW04440-0471","Forest_Wetland",45.79567,-91.17266
"3291",30,"TPL",12,0.558,1.022,"EPA",0.6037736,"OWW04440-0472","Agriculture",40.5127,-89.33235
"3292",21,"CPL",12,0.333,1.022,"EPA",0.7797468,"OWW04440-0473","Forest_Wetland",33.85771,-89.47896
"3293",18,"TPL",12,0.233,1.022,"EPA",0.9409524,"OWW04440-0475","Agriculture",43.69822,-95.41312
"3294",28,"NAP",12,1,1.022,"EPA",0.8266667,"OWW04440-0479","Urban",43.26908,-77.62685
"3295",16,"SAP",12,0.333,1.022,"EPA",0.913961,"OWW04440-0481","Forest_Wetland",32.55342,-85.41798
"3296",36,"UMW",12,0.042,1.022,"EPA",0.9551935,"OWW04440-0482","Agriculture",43.1822,-83.40592
"3297",23,"TPL",12,0.108,1.022,"EPA",0.51606,"OWW04440-0483","Agriculture",40.05168,-95.93586
"3298",26,"CPL",12,0.433,1.022,"EPA",0.5684211,"OWW04440-0485","Forest_Wetland",32.99026,-92.61047
"3299",20,"TPL",12,0.633,1.022,"EPA",0.9394619,"OWW04440-0488","Agriculture",42.1238,-96.40422
"3300",26,"CPL",12,0.967,1.022,"EPA",0.8333333,"OWW04440-0489","Forest_Wetland",30.58211,-90.80603
"3301",31,"SAP",12,1,1.022,"EPA",0.8853333,"OWW04440-0499","Forest_Wetland",36.64382,-90.88435
"3302",35,"SAP",12,0.133,1.022,"EPA",0.7252066,"OWW04440-0502","Agriculture",34.41694,-84.81367
"3303",35,"SAP",12,1,0.929,"EPA",0.4261364,"OWW04440-0506","Forest_Wetland",40.15499,-82.19008
"3304",32,"NAP",12,0.367,1.022,"EPA",0.5631769,"OWW04440-0511","Forest_Wetland",42.56819,-74.625
"3305",38,"NPL",12,0.075,1.022,"EPA",0.7220903,"OWW04440-0513","Other",42.96694,-100.0148
"3306",28,"CPL",12,0.117,1.022,"EPA",0.6866667,"OWW04440-0515","Agriculture",29.46917,-95.42542
"3307",44,"NAP",12,0.233,1.022,"EPA",0.9716024,"OWW04440-0518","Forest_Wetland",40.59041,-82.41867
"3308",63,"SAP",12,0.4,1.022,"EPA",0.8414873,"OWW04440-0526","Forest_Wetland",34.56797,-85.18123
"3309",50,"SAP",12,0.6,0.558,"EPA",0.9274406,"OWW04440-0529","Forest_Wetland",32.91845,-86.32452
"3310",32,"TPL",12,0.308,1.022,"EPA",0.5979592,"OWW04440-0530","Urban",43.63298,-84.2655
"3311",40,"NAP",12,0.633,1.022,"EPA",0.6244635,"OWW04440-0546","Forest_Wetland",44.10203,-75.66491
"3312",31,"UMW",12,0.125,1.022,"EPA",0.9490196,"OWW04440-0551","Agriculture",44.96398,-92.06118
"3313",31,"TPL",12,1,1.022,"EPA",0.7210682,"OWW04440-0552","Agriculture",39.19777,-90.56871
"3314",34,"SAP",12,0.108,1.022,"EPA",0.9176471,"OWW04440-0565","Agriculture",35.23879,-95.25533
"3315",35,"NAP",12,0.167,1.022,"EPA",0.82,"OWW04440-0570","Forest_Wetland",41.77927,-79.80027
"3316",16,"NAP",12,0.125,1.022,"EPA",0.6214605,"OWW04440-0575","Agriculture",43.15694,-76.79273
"3317",42,"NAP",12,0.183,1.022,"EPA",0.8166384,"OWW04440-0578","Forest_Wetland",42.55827,-75.88659
"3318",19,"CPL",12,0.633,1.022,"EPA",0.8142857,"OWW04440-0582","Forest_Wetland",39.05225,-76.80019
"3319",23,"CPL",12,0.2,1.022,"EPA",0.2793867,"OWW04440-0585","Agriculture",30.54374,-92.53374
"3320",14,"TPL",12,0.533,1.022,"EPA",0.1935484,"OWW04440-0592","Urban",42.10349,-87.80947
"3321",23,"NAP",12,1,0.929,"EPA",0.7163121,"OWW04440-0594","Forest_Wetland",42.05911,-73.83012
"3322",13,"CPL",12,0.092,1.022,"EPA",0.1561969,"OWW04440-0605","Agriculture",30.13225,-95.91678
"3323",24,"TPL",12,0.233,1.022,"EPA",0.665272,"OWW04440-0608","Agriculture",41.24507,-84.80405
"3324",25,"SAP",12,0.092,1.022,"EPA",0.7005348,"OWW04440-0612","Agriculture",36.1998,-82.71247
"3325",31,"CPL",12,0.433,1.022,"EPA",0.8100264,"OWW04440-0617","Forest_Wetland",30.4118,-89.54021
"3326",33,"NAP",12,0.633,1.022,"EPA",0.8070866,"OWW04440-0620","Forest_Wetland",44.67014,-74.80224
"3327",25,"TPL",12,0.467,1.022,"EPA",0.9518828,"OWW04440-0624","Agriculture",39.66848,-87.15003
"3328",23,"CPL",12,0.233,1.022,"EPA",0.4713494,"OWW04440-0625","Forest_Wetland",30.34368,-93.24455
"3329",21,"SAP",12,0.467,1.022,"EPA",0.8972332,"OWW04440-0626","Urban",40.22068,-75.2839
"3330",34,"SAP",12,1,1.022,"EPA",0.856,"OWW04440-0630","Forest_Wetland",33.0661,-84.59338
"3331",26,"CPL",12,0.2,1.022,"EPA",0.2767075,"OWW04440-0631","Forest_Wetland",38.63948,-76.81941
"3332",25,"TPL",12,0.067,1.022,"EPA",0.7960993,"OWW04440-0632","Agriculture",44.11663,-88.60191
"3333",37,"SAP",12,0.867,1.022,"EPA",0.7633588,"OWW04440-0634","Forest_Wetland",40.67081,-79.75231
"3334",24,"TPL",12,0.233,1.022,"EPA",0.9708029,"OWW04440-0636","Forest_Wetland",39.13802,-89.2327
"3335",29,"SAP",12,0.633,1.022,"EPA",0.9488117,"OWW04440-0640","Forest_Wetland",39.38581,-82.17371
"3336",31,"SAP",12,0.233,1.022,"EPA",0.9142259,"OWW04440-0646","Forest_Wetland",40.21691,-80.28684
"3337",16,"CPL",12,0.467,1.022,"EPA",0.4254545,"OWW04440-0649","Agriculture",30.36525,-92.07638
"3338",26,"CPL",12,0.167,1.022,"EPA",0.8904762,"OWW04440-0661","Forest_Wetland",33.74616,-95.92964
"3339",23,"CPL",12,0.8,0.929,"EPA",0.7790698,"OWW04440-0665","Forest_Wetland",32.66094,-91.99575
"3340",22,"SAP",12,0.367,1.022,"EPA",0.9673704,"OWW04440-0666","Agriculture",39.91114,-81.67696
"3341",31,"SAP",12,1,1.022,"EPA",0.7118644,"OWW04440-0672","Forest_Wetland",38.81689,-86.41556
"3342",48,"SAP",12,0.533,1.022,"EPA",0.7423971,"OWW04440-0693","Forest_Wetland",34.5254,-94.96857
"3343",31,"TPL",12,0.025,1.022,"EPA",0.9401869,"OWW04440-0696","Agriculture",44.09616,-88.18717
"3344",25,"SAP",12,0.433,1.022,"EPA",0.9043825,"OWW04440-0697","Forest_Wetland",36.33984,-92.12252
"3345",37,"SAP",12,0.2,1.022,"EPA",0.9793233,"OWW04440-0708","Forest_Wetland",36.08167,-81.87751
"3346",30,"SAP",12,0.933,1.022,"EPA",0.8662675,"OWW04440-0709","Forest_Wetland",35.58011,-92.0825
"3347",28,"WMT",12,0.667,1.022,"EPA",0.5847953,"OWW04440-0717","Agriculture",36.14863,-105.6718
"3348",22,"TPL",12,1,0.558,"EPA",0.8964059,"OWW04440-0723","Agriculture",36.30926,-95.3629
"3349",54,"UMW",12,0.175,1.022,"EPA",0.9448529,"OWW04440-0727","Forest_Wetland",45.57149,-90.63527
"3350",13,"TPL",12,0.667,0.465,"EPA",0.7066667,"OWW04440-0739","Other",39.31456,-96.36956
"3351",28,"SAP",12,1,1.022,"EPA",0.8641304,"OWW04440-0750","Forest_Wetland",36.06559,-84.3784
"3352",33,"TPL",12,0.333,1.022,"EPA",0.9241517,"OWW04440-0752","Agriculture",39.76671,-84.88877
"3353",39,"TPL",12,0.317,1.022,"EPA",0.8383372,"OWW04440-0760","Agriculture",41.73643,-84.72595
"3354",26,"TPL",12,0.05,1.022,"EPA",0.8950617,"OWW04440-0784","Agriculture",41.9792,-89.18597
"3355",33,"SAP",12,1,1.022,"EPA",0.7730193,"OWW04440-0785","Forest_Wetland",33.55111,-87.0788
"3356",38,"SAP",12,1,1.022,"EPA",0.9027027,"OWW04440-0804","Urban",35.54845,-82.65179
"3357",20,"TPL",12,0.333,0.929,"EPA",0.6791745,"OWW04440-0807","Agriculture",44.80016,-94.04112
"3358",20,"SAP",12,0.625,1.022,"EPA",0.4035088,"OWW04440-0814","Forest_Wetland",35.14063,-84.75894
"3359",29,"UMW",12,1,1.022,"EPA",0.9273743,"OWW04440-0823","Forest_Wetland",46.55357,-92.35259
"3360",13,"CPL",12,0.233,1.022,"EPA",0.518,"OWW04440-0829","Agriculture",29.42653,-96.18616
"3361",41,"CPL",12,0.433,1.022,"EPA",0.9122486,"OWW04440-0830","Forest_Wetland",33.75636,-80.90188
"3362",28,"TPL",12,0.9,1.022,"EPA",0.9593023,"OWW04440-0835","Other",36.52527,-96.64349
"3363",20,"SAP",12,0.417,1.022,"EPA",0.9334601,"OWW04440-0846","Forest_Wetland",36.4353,-87.00189
"3364",15,"SAP",12,1,1.022,"EPA",0.5956044,"OWW04440-0853","Forest_Wetland",34.3169,-93.90933
"3365",32,"SAP",12,0.933,1.022,"EPA",0.8359073,"OWW04440-0854","Forest_Wetland",33.42153,-83.16406
"3366",33,"SAP",12,1,1.022,"EPA",0.9695886,"OWW04440-0878","Forest_Wetland",35.61546,-83.19242
"3367",16,"SAP",12,0.3,1.022,"EPA",0.1517241,"OWW04440-0886","Forest_Wetland",35.45229,-85.67365
"3368",14,"CPL",12,0.667,1.022,"EPA",0.3027888,"OWW04440-0889","Agriculture",35.37011,-90.31493
"3369",45,"CPL",12,1,1.022,"EPA",0.7863777,"OWW04440-0901","Agriculture",33.84667,-91.64019
"3370",21,"CPL",12,0.375,1.022,"EPA",0.8816667,"OWW04440-0910","Agriculture",35.20269,-88.20602
"3371",22,"CPL",12,0.233,0.558,"EPA",0.4710579,"OWW04440-0921","Agriculture",32.15548,-91.67234
"3372",31,"SAP",12,0.567,1.022,"EPA",0.9503676,"OWW04440-0932","Forest_Wetland",35.7582,-82.07479
"3373",36,"SAP",12,0.533,1.022,"EPA",0.7950963,"OWW04440-0953","Forest_Wetland",35.85848,-91.6755
"3374",18,"CPL",12,0.567,1.022,"EPA",0.219963,"OWW04440-0969","Agriculture",31.10506,-92.35867
"3375",37,"SAP",12,0.233,1.022,"EPA",0.978678,"OWW04440-0974","Forest_Wetland",35.12404,-84.20885
"3376",27,"SAP",12,0.3,1.022,"EPA",0.9710669,"OWW04440-0980","Forest_Wetland",35.45909,-79.54068
"3377",20,"CPL",12,0.3,1.022,"EPA",0.7715618,"OWW04440-0985","Agriculture",34.85847,-89.39152
"3378",26,"SAP",12,0.342,1.022,"EPA",0.827957,"OWW04440-1028","Forest_Wetland",36.2873,-83.80032
"3379",21,"WMT",12,0.2,1.022,"EPA",0.7029703,"OWW04440-1037","Forest_Wetland",33.60861,-108.6354
"3380",40,"SAP",12,0.767,1.022,"EPA",0.9164927,"OWW04440-1054","Forest_Wetland",35.22655,-82.67493
"3381",32,"SAP",12,1,1.022,"EPA",0.8475452,"OWW04440-1056","Agriculture",38.12547,-84.9747
"3382",20,"WMT",12,0.467,1.022,"EPA",0.9359699,"OWW04440-1069","Other",35.71821,-106.7198
"3383",24,"SAP",12,0.167,1.022,"EPA",0.927593,"OWW04440-1086","Forest_Wetland",34.26603,-81.04928
"3384",31,"WMT",12,0.433,1.022,"EPA",0.7741935,"OWW04440-1101","Other",36.95539,-106.5421
"3385",25,"CPL",12,1,1.022,"EPA",0.7826087,"OWW04440-AL01","Agriculture",32.70168,-88.1478
"3386",37,"SAP",12,0.6,1.022,"EPA",0.9387352,"OWW04440-AL02","Forest_Wetland",33.0184,-86.4474
"3387",33,"SAP",12,0.6,0.836,"EPA",0.8737864,"OWW04440-AL03","Forest_Wetland",33.97006,-86.17892
"3388",37,"SAP",12,0.233,1.022,"EPA",0.8768233,"OWW04440-AR07","Forest_Wetland",35.46098,-92.30505
"3389",18,"CPL",12,0.4,1.022,"EPA",0.7604502,"OWW04440-AR10","Forest_Wetland",34.85708,-91.52258
"3390",20,"CPL",12,1,1.022,"EPA",0.7677305,"OWW04440-AR11","Forest_Wetland",34.70778,-91.45139
